CNN/data/image-0.jpg,0
CNN/data/image-1.jpg,0
CNN/data/image-2.jpg,0
CNN/data/image-3.jpg,0
CNN/data/image-4.jpg,0
CNN/data/image-5.jpg,0
CNN/data/image-6.jpg,0
CNN/data/image-7.jpg,0
CNN/data/image-8.jpg,0
CNN/data/image-9.jpg,10
CNN/data/image-10.jpg,10
CNN/data/image-11.jpg,0
CNN/data/image-12.jpg,0
CNN/data/image-13.jpg,0
CNN/data/image-14.jpg,0
CNN/data/image-15.jpg,0
CNN/data/image-16.jpg,0
CNN/data/image-17.jpg,0
CNN/data/image-18.jpg,0
CNN/data/image-19.jpg,0
CNN/data/image-20.jpg,0
CNN/data/image-21.jpg,0
CNN/data/image-22.jpg,0
CNN/data/image-23.jpg,0
CNN/data/image-24.jpg,10
CNN/data/image-25.jpg,0
CNN/data/image-26.jpg,0
CNN/data/image-27.jpg,0
CNN/data/image-28.jpg,0
CNN/data/image-29.jpg,0
CNN/data/image-30.jpg,0
CNN/data/image-31.jpg,0
CNN/data/image-32.jpg,0
CNN/data/image-33.jpg,0
CNN/data/image-34.jpg,0
CNN/data/image-35.jpg,0
CNN/data/image-36.jpg,0
CNN/data/image-37.jpg,0
CNN/data/image-38.jpg,0
CNN/data/image-39.jpg,0
CNN/data/image-40.jpg,0
CNN/data/image-41.jpg,0
CNN/data/image-42.jpg,0
CNN/data/image-43.jpg,0
CNN/data/image-44.jpg,0
CNN/data/image-45.jpg,0
CNN/data/image-46.jpg,0
CNN/data/image-47.jpg,0
CNN/data/image-48.jpg,0
CNN/data/image-49.jpg,0
CNN/data/image-50.jpg,0
CNN/data/image-51.jpg,10
CNN/data/image-52.jpg,10
CNN/data/image-53.jpg,0
CNN/data/image-54.jpg,0
CNN/data/image-55.jpg,0
CNN/data/image-56.jpg,0
CNN/data/image-57.jpg,10
CNN/data/image-58.jpg,0
CNN/data/image-59.jpg,0
CNN/data/image-60.jpg,0
CNN/data/image-61.jpg,0
CNN/data/image-62.jpg,0
CNN/data/image-63.jpg,0
CNN/data/image-64.jpg,0
CNN/data/image-65.jpg,0
CNN/data/image-66.jpg,0
CNN/data/image-67.jpg,0
CNN/data/image-68.jpg,0
CNN/data/image-69.jpg,0
CNN/data/image-70.jpg,0
CNN/data/image-71.jpg,0
CNN/data/image-72.jpg,0
CNN/data/image-73.jpg,0
CNN/data/image-74.jpg,0
CNN/data/image-75.jpg,0
CNN/data/image-76.jpg,0
CNN/data/image-77.jpg,0
CNN/data/image-78.jpg,0
CNN/data/image-79.jpg,0
CNN/data/image-80.jpg,0
CNN/data/image-81.jpg,0
CNN/data/image-82.jpg,0
CNN/data/image-83.jpg,0
CNN/data/image-84.jpg,0
CNN/data/image-85.jpg,-10
CNN/data/image-86.jpg,-10
CNN/data/image-87.jpg,-10
CNN/data/image-88.jpg,-10
CNN/data/image-89.jpg,-10
CNN/data/image-90.jpg,-10
CNN/data/image-91.jpg,-10
CNN/data/image-92.jpg,-10
CNN/data/image-93.jpg,-10
CNN/data/image-94.jpg,-10
CNN/data/image-95.jpg,-10
CNN/data/image-96.jpg,-10
CNN/data/image-97.jpg,-10
CNN/data/image-98.jpg,-10
CNN/data/image-99.jpg,-10
CNN/data/image-100.jpg,-10
CNN/data/image-101.jpg,-10
CNN/data/image-102.jpg,-10
CNN/data/image-103.jpg,-10
CNN/data/image-104.jpg,-10
CNN/data/image-105.jpg,-10
CNN/data/image-106.jpg,-10
CNN/data/image-107.jpg,-10
CNN/data/image-108.jpg,-10
CNN/data/image-109.jpg,-10
CNN/data/image-110.jpg,-10
CNN/data/image-111.jpg,-10
CNN/data/image-112.jpg,-10
CNN/data/image-113.jpg,-10
CNN/data/image-114.jpg,-10
CNN/data/image-115.jpg,-10
CNN/data/image-116.jpg,-10
CNN/data/image-117.jpg,10
CNN/data/image-118.jpg,10
CNN/data/image-119.jpg,10
CNN/data/image-120.jpg,10
CNN/data/image-121.jpg,10
CNN/data/image-122.jpg,10
CNN/data/image-123.jpg,10
CNN/data/image-124.jpg,-10
CNN/data/image-125.jpg,-10
CNN/data/image-126.jpg,-10
CNN/data/image-127.jpg,-10
CNN/data/image-128.jpg,-10
CNN/data/image-129.jpg,-10
CNN/data/image-130.jpg,-10
CNN/data/image-131.jpg,-10
CNN/data/image-132.jpg,-10
CNN/data/image-133.jpg,-10
CNN/data/image-134.jpg,-10
CNN/data/image-135.jpg,-10
CNN/data/image-136.jpg,0
CNN/data/image-137.jpg,0
CNN/data/image-138.jpg,0
CNN/data/image-139.jpg,0
CNN/data/image-140.jpg,0
CNN/data/image-141.jpg,0
CNN/data/image-142.jpg,0
CNN/data/image-143.jpg,0
CNN/data/image-144.jpg,0
CNN/data/image-145.jpg,10
CNN/data/image-146.jpg,10
CNN/data/image-147.jpg,0
CNN/data/image-148.jpg,0
CNN/data/image-149.jpg,0
CNN/data/image-150.jpg,0
CNN/data/image-151.jpg,0
CNN/data/image-152.jpg,0
CNN/data/image-153.jpg,0
CNN/data/image-154.jpg,0
CNN/data/image-155.jpg,0
CNN/data/image-156.jpg,0
CNN/data/image-157.jpg,0
CNN/data/image-158.jpg,0
CNN/data/image-159.jpg,0
CNN/data/image-160.jpg,0
CNN/data/image-161.jpg,0
CNN/data/image-162.jpg,0
CNN/data/image-163.jpg,0
CNN/data/image-164.jpg,0
CNN/data/image-165.jpg,0
CNN/data/image-166.jpg,0
CNN/data/image-167.jpg,0
CNN/data/image-168.jpg,0
CNN/data/image-169.jpg,0
CNN/data/image-170.jpg,0
CNN/data/image-171.jpg,0
CNN/data/image-172.jpg,0
CNN/data/image-173.jpg,0
CNN/data/image-174.jpg,0
CNN/data/image-175.jpg,0
CNN/data/image-176.jpg,0
CNN/data/image-177.jpg,0
CNN/data/image-178.jpg,0
CNN/data/image-179.jpg,0
CNN/data/image-180.jpg,0
CNN/data/image-181.jpg,0
CNN/data/image-182.jpg,0
CNN/data/image-183.jpg,0
CNN/data/image-184.jpg,0
CNN/data/image-185.jpg,0
CNN/data/image-186.jpg,0
CNN/data/image-187.jpg,0
CNN/data/image-188.jpg,0
CNN/data/image-189.jpg,0
CNN/data/image-190.jpg,0
CNN/data/image-191.jpg,0
CNN/data/image-192.jpg,0
CNN/data/image-193.jpg,0
CNN/data/image-194.jpg,0
CNN/data/image-195.jpg,0
CNN/data/image-196.jpg,0
CNN/data/image-197.jpg,0
CNN/data/image-198.jpg,0
CNN/data/image-199.jpg,0
CNN/data/image-200.jpg,0
CNN/data/image-201.jpg,0
CNN/data/image-202.jpg,0
CNN/data/image-203.jpg,0
CNN/data/image-204.jpg,0
CNN/data/image-205.jpg,0
CNN/data/image-206.jpg,0
CNN/data/image-207.jpg,0
CNN/data/image-208.jpg,0
CNN/data/image-209.jpg,0
CNN/data/image-210.jpg,0
